youtube_key,filename,segment_id,label,gender,start_time,end_time,transcription,split
T1vIFX-QcE8,ac42dadc-caaa76f7.mp3,0.mp3,neutral,female,0.0,10986.0,"El país vasco y dos incendios activos que preocupan desde esta madrugada, el más preocupante de todos, el que afecta al municipio de Berango, donde se han desalojado varios caseríos y se ha pedido también que intervengan los medios aéreos.",train
5sTWH6Zsgwc,7b4c0912-589d46f9.mp3,0.mp3,neutral,female,0.0,12849.0,"La noticia de la madrugada nos lleva a Estados Unidos, de donde un hombre ha matado a tiros a cinco personas en Carolina del Norte. Vamos a buscar más datos en nuestra redacción. Sandra Muñoz, adelante. Sí, entre esos cinco fallecidos hay",train
1i28Voa3Kwc,2b21ac44-fddc405a.mp3,0.mp3,neutral,female,0.0,3924.0,de la ciudad de México.,train
uqRxNuwgGgs,1cd89a88-08d2a44f.mp3,0.mp3,neutral,male,0.0,10390.0,"Cerca de Valmoral está nuestro corresponsal Diego Arizpelleta. Diego, tú estás en uno de los lugares por donde primero va a pasar ese cortejo fúnebre que se pone en marcha mañana.",train
bWAN_EfvS8A,72b3f576-fcc678ce.mp3,0.mp3,neutral,female,0.0,5633.0,de la pandemia.,train
ry_eAz_OEKY,dc888416-2f207b24.mp3,0.mp3,neutral,female,0.0,6611.0,"Suecia tendrá desde el lunes un gobierno en minoría formado por la democracia cristiana, el Partido Liberal y el Partido Moderado.",train
IV7B3exI7D4,aff0ee93-d4153744.mp3,0.mp3,neutral,female,0.0,8200.0,El frío es un arma de guerra tanto para mermar a las tropas como para debilitar a la población civil y en Ucrania la temporada de invierno dura seis meses.,train
JwyYSb0W1Lc,927e015f-3e0af885.mp3,0.mp3,neutral,male,0.0,10144.0,"Este es el momento del traspaso de poderes al nuevo gobierno de Italia. El primer ministro saliente Mario Draghi entrega a la nueva Premier, Giorgia Meloni.",train
wS9el-uf0hc,a7261a38-69093183.mp3,0.mp3,neutral,female,0.0,4171.0,Fue el primer encuentro entre líderes en Madrid la semana pasada.,test
o4vdYHH2Bpc,938fe053-0abaaed4.mp3,0.mp3,neutral,female,0.0,11000.0,El 24 de febrero hace ahora 242 días Rusia rompía con la estabilidad internacional y mediante Ucrania y sumiendo al resto del mundo en una crisis energética y económica sin precedentes.,train
jALFNVFhGGI,a05d635f-206877be.mp3,0.mp3,neutral,female,0.0,5473.0,Las dos cámaras parlamentarias se preparan para recibir a los nuevos o viejos diputados y senadores.,train
fyHjn-m29_g,63efe725-d830174b.mp3,0.mp3,neutral,female,0.0,8984.0,En aguas del Mediterráneo tres barcos de tres o en ejes distintas con cerca de un millar de inmigrantes a bordo esperan permiso para atracar en algún puerto italiano.,train
CGhJ7pmfOi0,1deda156-be5de966.mp3,0.mp3,neutral,female,0.0,11000.0,"El Gobierno, en esta conmemoración y con el acuerdo que hemos adoptado en el día de hoy, con el plan que desarrolla nuestra tarea y nuestro trabajo en los próximos años, quiere estar",train
Hp-cQ0g_Usk,88ef9abc-68aed156.mp3,0.mp3,neutral,female,0.0,6860.0,Estamos hablando de un proyecto de ley de formación profesional que bien justifica una legislatura.,train
AYPiTeAAEKk,8d717f08-64d553e8.mp3,0.mp3,neutral,male,0.0,12785.0,La investigación de la Universidad de Stanford en Estados Unidos ha logrado trasplantar neuronas humanas modificadas al cerebro de roedores recién nacidos y han podido modificar su comportamiento. Este avance...,train
YMXLu0lD6G4,34b9f41a-c175da7d.mp3,0.mp3,neutral,female,0.0,10664.0,Y lo que ha vuelto a vivirse en un campo de fútbol es un nuevo episodio de racismo. Este era el momento en el que se lanzaba un plátano contra los jugadores de Brasil cuando celebraban un tanto frente a,train
nCoxNK_NU_4,01923793-575bea2a.mp3,0.mp3,neutral,female,0.0,8800.0,"Más de 10.000 personas, según la agencia iraní ISNAH, han acudido al cementerio donde está enterrada la joven Masha. En Saqqet,",test
OwnU6kMlsD4,335c6d09-f2deaab8.mp3,0.mp3,neutral,male,0.0,5412.0,"La inflación se consolida en los dobles dígitos, pero tras tres meses seguidos al alza, empieza a moderarse.",test
7GsVJCQWHDI,74999703-0f6ba472.mp3,0.mp3,neutral,female,0.0,12677.0,de la pandemia.,train
g1unCT9PgY8,913226e1-fdeba50b.mp3,0.mp3,neutral,female,0.0,8679.0,"Mera reacción tras la nueva oleada de ataques en varias ciudades del país. En Zaporilla, una de las más golpeadas por las bombas, los vecinos huyen casi con lo opuesto.",train
3JEBKIZKuVI,be27679d-fc80b114.mp3,0.mp3,neutral,female,0.0,11883.0,"Los precios tocan un nuevo récord en la zona euro, un 9,9%. En este mes de septiembre son ocho décimas más que en agosto y hay grandes diferencias, Jacobo Pérez Liron.",train
10QbM-cBpTo,5efb954a-25f2e2bc.mp3,0.mp3,neutral,female,0.0,13561.0,El presidente del gobierno ha anunciado hoy que rebaja el IVA del gas a partir del mes de octubre. Lo ha hecho en una entrevista concedida a la cadena SER. Vamos a buscar más datos en la redacción del canal 24 horas con nuestro compañero Álvaro Jiménez.,train
hu1UXEdQ_9o,13de8dd6-c3f280d1.mp3,0.mp3,neutral,male,0.0,8072.0,"Las autoridades ucranianas han hallado una fosa común en la ciudad de Limán, liberada de las tropas rusas hace una semana en la región de Donetsk.",train
CMiYhKMMGNE,9a887934-5ac1fb2a.mp3,0.mp3,neutral,male,0.0,11951.0,"También ha entrado en campaña el magnate Elon Musk, que pide el voto para los republicanos como contrapeso a la presidencia demócrata. El nuevo dueño de Twitter despidió hace días a una gran parte de la plantilla por correo electrónico.",train
sHkPZwb8hxA,9e897b5a-034fd181.mp3,0.mp3,neutral,female,0.0,4476.0,"Lesiones dejaron una treintena de heridos, entre ellos policías mediadores del diálogo.",train
mobdRl4q3e0,d87288a6-23c58ea5.mp3,0.mp3,neutral,female,0.0,14411.0,"El detenido por la desaparición de Juana Canales en febrero de 2003 ha confesado a los investigadores que fue él quien la mató. La Guardia Civil tiene previsto ahora llevarlo a la finca de Navalacruz, en Ávila, donde aparecieron restos óseos de la desaparecida.",train
wJ42eHb7r9s,60a040e1-8d358c65.mp3,0.mp3,neutral,male,0.0,4661.0,Entre la maraña de casas en Jerusalén Este llaman la atención estos grandes ojos.,train
7-Z4bEgJBGU,59152705-9b3f6162.mp3,0.mp3,neutral,female,0.0,14171.0,Hoy es un día histórico para el tenista español porque los números 1 y 2 del ranking son los españoles Carlitos Alcaraz y Rafa Nadal. Hacía 22 años que dos tenistas de la misma nacionalidad no ocupaban los dos primeros escalafones. Entonces fueron Sampras y,train
0_deeQ_bEjA,da5fef55-51b812d3.mp3,0.mp3,neutral,female,0.0,9051.0,Un hombre de 47 años que trabajaba como repone en el supermercado resultó muerto mientras era trasladado al hospital tras recibir una puñalada en el tórax.,train
Ldstmk_H6fk,19f138a3-ea573136.mp3,0.mp3,neutral,female,0.0,11251.0,"En Italia, Georgia Meloni va a acudir mañana por primera vez al parlamento después de su nombramiento como nueva primera ministra. Meloni encabeza el primer gobierno de ultraderecha desde la Segunda Guerra Mundial.",train
vZoqjv-jHWs,b7e74d5e-7fe63135.mp3,0.mp3,neutral,female,0.0,9653.0,"10 horas en quirófano y un equipo de 15 profesionales del Hospital Sant Joan de Déu de Barcelona. El resultado, se ha extirpado más de un 90% del tumor cerebral de Oliver.",train
rYrRU3rSHqo,0d5994b2-2765d254.mp3,0.mp3,neutral,female,0.0,14906.0,"Hoy hay que decir que ahí va un premio princesa de Asturias de las Ciencias Sociales, pero Eduardo Matos lo que es, es uno de los arqueólogos más reputados. No tenía ni 40 años cuando asumió destapar la capital del imperio azteca, Tecnotitlán.",train
b1TbigWLAsg,602d481b-3f89a41d.mp3,0.mp3,neutral,male,0.0,7907.0,"La seguridad de los pacientes, incluidos los bebés, no sigue un protocolo común a nivel nacional. El control depende fundamentalmente de cada hospital.",train
zvSql0jjh4g,7c281497-4997b58f.mp3,0.mp3,neutral,female,153.0,14384.0,Nancy Pelosi ha viajado hasta el hospital de San Francisco en el que estaba ingresado su marido Paul Pelosi de 82 años. Los médicos que lo han operado esperan una rápida recuperación de su fractura de cráneo y heridas graves en el brazo derecho y en las manos.,train
yv-k6m_Ga0E,ffbff45a-316b08d9.mp3,0.mp3,neutral,male,0.0,12301.0,"No está en su mejor momento deportivo. No marca con el United desde hace un mes y ahora está apartado del equipo. No estará en la convocatoria contra el Chelsea este fin de semana, ha informado el club en un comunicado.",train
dU-AkZJBoSY,0da4c036-c5aa4018.mp3,0.mp3,neutral,male,0.0,6298.0,"Hace unas semanas la reactivación del acuerdo parecía inminente, pero ahora vuelve a estar encallado.",train
eyiTHb1x4ps,4205c421-07e62463.mp3,0.mp3,neutral,male,0.0,11664.0,"Vamos con otra de las polémicas de la mañana, un documental de la BBC que contradecería la versión oficial del Ministerio de Interior y de Marruecos sobre el salto a la valla de Melilla el pasado mes de junio.",train
79Txi0MxjfQ,8f56eb65-4b1b1393.mp3,0.mp3,neutral,female,0.0,5816.0,En este juzgado se libra un pulso entre los medios de comunicación y los fiscales que investigan a Trump.,test
nI2QLM-3buo,456267c3-0ed9db76.mp3,0.mp3,neutral,female,0.0,4699.0,La evolución de la leucemia podría estar escrita en el mismo momento del diagnóstico.,train
EXWCdYJVTVw,215f4cf2-df518acf.mp3,0.mp3,neutral,male,0.0,8003.0,La guerra de Ucrania desestabiliza la economía mundial y el Fondo Monetario Internacional considera que lo peor está por llegar. El organismo ha detallado hoy,train
zj8iAJUW6AY,05b4f1c9-d3358b11.mp3,0.mp3,neutral,male,0.0,5909.0,"La dimisión de Suela Breiverman significa un duro golpe para la estabilidad del gobierno de Listras, que apenas",train
ENcgf4YagXg,015a1da2-59061384.mp3,0.mp3,neutral,male,0.0,12825.0,El Gobierno está preparando para 2023 una reforma de la tarifa regulada de la luz que evite las subidas y bajadas drásticas de la factura. Las nuevas tarifas no estarían ligadas a la subasta diaria sino a unos índices más estables.,train
WAGa0_S2CZk,b6203869-abadb2bd.mp3,0.mp3,neutral,female,709.0,15245.0,"La caída de listras ocupa las portadas de los diarios del Reino Unido. Se fue en 44 días el amargo final, elecciones ya, son algunos de los titulares de una prensa que incluso especula con el regreso de Boris Johnson.",train
DUxofP1n61A,a6dfba7d-9befc2b6.mp3,0.mp3,neutral,male,0.0,5134.0,Berlusconi se reunía con los senadores de su grupo parlamentario a los que pedía máxima discreción.,train
UIvFJAqVmZw,db8eeb62-fba67d02.mp3,0.mp3,neutral,female,0.0,10651.0,de la Constitución.,train
4mErnHzi-bs,8905cb6a-9ec07342.mp3,0.mp3,neutral,male,0.0,13230.0,más negociaciones entre gobierno y pepe para renovar el poder judicial esas negociaciones también han estado muy presentes por lo que dicen las dos partes el acuerdo podría estar más cerca esta tarde el consejo ha elegido al sustituto de carlos lesmes,train
EZbS06AMK3k,99d23e5c-afcab20b.mp3,0.mp3,neutral,female,0.0,7676.0,Lo peor del huracán Ian no se ve desde la península de Florida. Este guía turístico dan nos lleva a la que se considera la zona cero.,test
t_TVt2VEqlk,69bc3691-7accc648.mp3,0.mp3,neutral,female,0.0,8309.0,de la policía.,train
06g2xiHsu5o,f2cac411-40ff280f.mp3,0.mp3,neutral,male,0.0,10863.0,"Vemos ya las consecuencias del primer día de huelga de los tripulantes de cabina de la compañía Vueling, el sindicato que la convoca pide un aumento de sueldo del 13 por ciento, pero la empresa dice que es inviable.",test
whISZWt7yfo,2978f334-fc919fb1.mp3,0.mp3,neutral,female,0.0,11806.0,Canarias se prepara ante los posibles efectos de la depresión tropical que podría dejar hasta 100 litros por metro cuadrado en 12 horas. Lluvias intensas que preocupan sobre todo en zonas como estas.,test
qirE2a6tUQk,cb5e9c78-a15f47ae.mp3,0.mp3,neutral,male,0.0,4265.0,En España hay más de 18 millones de personas con más de 55.,test
NRZBV5ZjYrk,2a038da9-87822491.mp3,0.mp3,neutral,female,0.0,10968.0,"En Puentes de Pekín, nuevas pancartas hablan de un país socialista moderno en la nueva era de Xi Jinping. En los medios chinos, baños de masas del presidente con ancianos y con niños.",test
WT_fDOExycA,0519c197-47d0eeb0.mp3,0.mp3,neutral,female,0.0,9624.0,de la crisis.,train
GoSPyze4zJY,c2855ec8-e1b666d1.mp3,0.mp3,neutral,female,0.0,4858.0,"La ciudad de Zaporilla, en el sureste del país, ha vuelto a despertar con el sonido atronador de las bombas.",train
BU2E6AOk9aQ,ede00842-f4e3a976.mp3,0.mp3,neutral,male,0.0,8057.0,"Las últimas horas ha aumentado la cotización de la empresa Twitter en Bolsa porque Elon Musk, el hombre más rico del mundo, ha rectificado, ha anunciado que finalmente",train
oiI92-Orvqw,eb9a1e75-f1b1820d.mp3,0.mp3,neutral,female,195.0,8593.0,¿Qué pasa con el paro?,test
NJnzvkZWoxY,a974fe7c-3eb0469b.mp3,0.mp3,neutral,female,0.0,7038.0,La noticia de la madrugada y viene de Estados Unidos la publica el diario de Washington Post que asegura que el FBI,train
GWpSLXNVjfk,601a4c66-ae7acde8.mp3,0.mp3,neutral,male,0.0,13273.0,"Hoy la Reserva Federal de EE.UU. ha subido de nuevo los tipos de interés. Lo hace en 75 puntos básicos, los deja por encima del 3%. Es un alza menor a lo que vaticinaban algunos expertos. Cristina Olea, Washington.",train
12GOBjsVqng,949d7404-c17a80b0.mp3,0.mp3,neutral,female,0.0,6817.0,"El euribor sigue subiendo en octubre, este índice va a cerrar por encima del 2,6%, su nivel más alto",train
kRaYH5A2HOM,fe027a6b-792d2510.mp3,0.mp3,neutral,female,0.0,10554.0,Penny Mordaunt ha sido la primera en dar un paso al frente. La que fue primera mujer ministra de Defensa en Reino Unido dice que su objetivo es comenzar de nuevo y unificar a los conservadores.,train
DDjHABxFdRE,0d98b0f4-4c133598.mp3,0.mp3,neutral,female,0.0,13223.0,de la,train
Lc3ymVpRj-c,a0403fc5-f7aa74a6.mp3,0.mp3,neutral,male,0.0,14894.0,En Cataluña continúa la investigación sobre el ciberataque a una decena de centros médicos la semana pasada. Los hackers consiguieron robar miles de datos confidenciales de pacientes y de trabajadores. Detrás está uno de los grupos más activos,train
65G-QiM66ug,e135039a-559dd131.mp3,0.mp3,neutral,female,0.0,14886.0,penúltimo capítulo de la saga entre el hombre más rico del mundo y twitter penúltimo porque si algo se sabe con Elon Musk es que nunca se sabe precisamente en la red social que está a punto de adquirir dado por sentada a la operación después de meses dando tumbos y abandonar el acuerdo,train
EpcAr51gPCE,37862426-ef4810be.mp3,0.mp3,neutral,female,0.0,8147.0,"Más presencia policial, todavía más en la siempre vigilada Pekín. Agentes pidiendo la documentación, patrullas en las principales vías.",train
9PBC7FoybIA,0bd78efc-62b2b84a.mp3,0.mp3,neutral,male,0.0,8684.0,No se vulneró el derecho a la protección de datos personales ni el de la intimidad del trabajador. El Tribunal Constitucional se apoya en tres argumentos.,train
m8WvepkjbIA,d991d795-6ea586eb.mp3,0.mp3,neutral,male,0.0,8696.0,Magdalena Andersson ya ha entregado su dimisión al presidente del Parlamento sueco. Es él quien asume ahora sus funciones hasta que se forme un nuevo gobierno.,train
VjnzVsvJ7vM,430abaf9-66fac8db.mp3,0.mp3,neutral,male,0.0,3114.0,Estamos aquí reivindicando una ley de residencia justa.,train
XJCpC0E3j3Q,c0cdf495-6f8dca59.mp3,0.mp3,neutral,female,0.0,9175.0,"y esta es la imagen en directo que nos llega desde allí, desde Cardiff, donde el monarca y la reina se han desplazado hasta el Parlamento Autónomo Galés.",train
SEg3psXvwsM,e70a8788-52fd87b5.mp3,0.mp3,neutral,male,0.0,12661.0,"La guerra en Ucrania ha provocado un aumento de la pobreza y no solo en ese país sino también en Rusia, preocupa especialmente la situación de la infancia, con cuatro millones más de niños que viven en malas condiciones desde que comenzó la invasión.",train
DB7YThfIdv8,709c45da-121090e9.mp3,0.mp3,neutral,female,0.0,6513.0,Caen las hojas de los árboles y también nuestros ánimos. El otoño es una estación que nos suele provocar melancolía.,test
oTl4NpJ9KPY,91608573-fc2ea5e2.mp3,0.mp3,neutral,female,0.0,10149.0,"La ofensiva ucraniana avanza en Gerson, Rusia evacúa a civiles de la zona anexionada y los combates se recrudecen especialmente en la capital, más allá de la primera línea de batalla.",train
LthzNo3c8AU,6c334ba2-f2866e5f.mp3,0.mp3,neutral,male,0.0,4766.0,"Una situación insólita, lo que ha parecido un acto laico de confesión.",train
6dHX20OPOWc,cdabd0e8-22a6cae7.mp3,0.mp3,neutral,male,0.0,8586.0,El derdogán ha sido un papel difícil desde el comienzo de la guerra. Turquía ha intentado mediar entre Kiev y Moscú mientras los misiles de los dos bandos se cobraban vidas.,train
FUSqOZ8vNTc,b6ec1f1c-41493416.mp3,0.mp3,neutral,female,0.0,13481.0,Omomic es un fármaco experimental y pionero en el tratamiento del cáncer. Busca atacar un oncogén presente en la gran mayoría de tumores. Acaba de completar la fase 1 del ensayo clínico y los resultados son optimistas.,test
5BucSJzgavk,325e733f-207c7b6e.mp3,0.mp3,neutral,male,0.0,8675.0,"de la Comisión Europea, por eso se merecen.",train
vtGghSOORac,7436374f-ddc58c4f.mp3,0.mp3,neutral,female,0.0,14922.0,"Los kayak y pequeñas embarcaciones en Northport, suroeste de Florida son los nuevos coches. Uno de los ríos más grandes de la zona, el Myakka River, se ha desbordado. Nos ponemos las gafas porque estas aguas también son fecales, nos explica este vecino.",train
N-4y8kYFqa8,8368956c-65d71873.mp3,0.mp3,neutral,female,0.0,8698.0,Es el glaciar Monte Perdido en los Pirineos. Es uno de los 460 en zonas declaradas Patrimonio de la Humanidad que la crisis climática borrará del mapa.,train
y__BUDhtiV4,ee2f0ba7-07c61f89.mp3,0.mp3,neutral,female,0.0,5774.0,más del 24 por ciento de los alumnos uno de cada cuatro cree que hay casos de acoso escolar,train
RZzJ6GK-_SU,71f75bed-b4e2fe5c.mp3,0.mp3,neutral,female,0.0,12037.0,entre los fenómenos adversos de este verano están las olas de calor. Más de 3.800 personas habrían muerto este verano por causas relacionadas con el calor. Es la estimación que hace el Instituto de Salud Carlos III para los meses,train
HGfZPCHXvws,c52b1af0-79095ad2.mp3,0.mp3,neutral,male,0.0,13955.0,"La presión sobre el mercado energético europeo aumenta. Esta mancha de más de un kilómetro de diámetro se ha captado en el mar Báltico, cerca de territorio danés. Es una de las tres fugas que se ha producido en los gaseoductos Nord Stream 1 y 2.",test
2FAVSUEWCJo,1bba8580-e1056fe7.mp3,0.mp3,neutral,female,0.0,6876.0,"Abandonan For Myers Beach, la zona cero del huracán Ian, ha destruido el 90% de las casas.",train
9CO1P7ZqIvA,5af55553-764c08fb.mp3,0.mp3,neutral,male,0.0,10832.0,"Vamos a fijarnos en esta obra de Mondrian, New York City 1. El mundo lleva observándola durante más de 70 años. Parecía que no había más vueltas que darle, hasta que valga la redundancia, le han dado la vuelta.",test
zE3tE6CqSPI,70293b8b-ba397e76.mp3,0.mp3,neutral,male,0.0,10123.0,"Perdida toda esperanza de rectificación y ante el patente deterioro del Tribunal Supremo y del Consejo General del Poder Judicial, que no puedo evitar,",train
dvVY4coAT58,76f4757b-8e685857.mp3,0.mp3,neutral,male,0.0,6680.0,"Otra noticia de última hora, terrible noticia de última hora, que nos llega desde Tailandia a un ataque a una guardería, Sandra.",train
8oHbyMTZ2gk,73396023-3ff191d3.mp3,0.mp3,neutral,female,0.0,9892.0,"El coche se ha quedado atrapado a una mujer durante una tormenta en Arizona, Estados Unidos. Este es el momento en que la policía consigue sacarla del vehículo en el último minuto.",train
idkdMdlSr8w,37fd6583-b14d7481.mp3,0.mp3,neutral,female,0.0,14297.0,"El último balance de la Agencia Estatal de Meteorología señala que ha llovido un 30% menos de lo normal. Entre enero y septiembre,",train
Ny-PV6D3zng,79b18d81-e345a6c9.mp3,0.mp3,neutral,female,0.0,8837.0,"La geografía de Colombia está plagada de miles de propiedades de lujo como esta, adquirida por narcotraficantes gracias al negocio de la droga.",train
d4hIR01wMhA,316ace1e-d57a2e4c.mp3,0.mp3,neutral,female,0.0,4530.0,"Plataformas o televisiones tradicionales que ver entre tanta oferta, ¿cómo elegir?",test
LiXPjvp-k8o,2f64dbaa-04d1a2a5.mp3,0.mp3,neutral,male,0.0,11589.0,Argelia se ha convertido en un actor principal para la Unión Europea en el objetivo de acabar con la dependencia energética de Rusia. La comisaria de energía ha visitado a Argel horas antes de la reunión de los 27 en Praga.,train
qCUiOEWxIhA,1d2e1bfa-db5304f1.mp3,0.mp3,neutral,female,0.0,3766.0,de la pandemia.,train
Qdx9mFNx_AM,a663e3fa-a5270a93.mp3,0.mp3,neutral,female,738.0,4849.0,"de la familia, que se ha",train
0a7QG3xFJ9A,bbea72de-ec624de9.mp3,0.mp3,neutral,female,2368.0,17199.0,"Se escucha el sonido de los taladros en el interior de la Macarena. Una veintena de familiares de los generales franquistas Francisco Borquez, Kei Podellano y su mujer asisten en la estricta intimidad a la sumación de sus restos.",train
LshBf2mNpgM,ea4922de-fe674961.mp3,0.mp3,neutral,male,0.0,12047.0,Veamos como muchos varones rusos están tratando de salir del país para no ir al frente. Desde que comenzó la invasión medio millón de rusos han huido de su país. La Unión Europea busca ahora una postura común ante el éxodo.,train
9gzZ9iJELUM,89618df3-de9ecdb3.mp3,0.mp3,neutral,female,213.0,5621.0,de la ciudad de Bogotá.,train
smHVbmpvZ58,d752f63a-33538152.mp3,0.mp3,neutral,female,0.0,9988.0,"El asaltante rompió estos cristales para entrar en la casa de Nancy Pelosi. Llevaba una mochila con cuerdas, bridas y un martillo. Quería secuestrar a la presidenta de la Cámara de Representantes.",train
Fgpj-UihLOg,7aebcf61-58c200c0.mp3,0.mp3,neutral,female,0.0,9899.0,Entramos en uno de los clubs de tiro más grandes de Sao Paulo. A pocos días de las elecciones hay un ejército de civiles comprando armas. Khalil se lleva un fusil para cazar jabalíes.,test
SoNN04ZMIVo,7dbfc33a-ad96c61c.mp3,0.mp3,neutral,female,0.0,6639.0,"La economía española creció cuatro décimas más de lo previsto en el segundo trimestre del año, a pesar de que coincide con el",train
TFpGNY2IOQw,42b0103a-a9fe3b2f.mp3,0.mp3,neutral,female,0.0,6787.0,"Aquí hay cierta euforia entre las fuerzas ucranianas después de la derrota de los rusos en Lima, en un bastión importante.",train
5VOEh1GpY_Q,b4424f61-c56b621b.mp3,0.mp3,neutral,male,0.0,9151.0,"Los herederos de José Antonio, primo de Rivera, han pedido que se exumen los restos del fundador de la Falange, enterrados en la Basílica del Valle de los Caídos, junto a la tumba.",train
510qSM0TERw,a66e001e-a9d1124f.mp3,0.mp3,neutral,female,0.0,9185.0,"Menos de dos puntos de diferencia, apenas dos de los 124 millones de votos registrados. Esa es la cifra que ha convertido a Lula da Silva en el nuevo presidente de Brasil.",train
GdaOZd24qzM,cd75c69f-3d531ec1.mp3,0.mp3,neutral,female,0.0,3906.0,La Ayuntamiento de Calpe ha decretado cinco días de luto por la muerte de un policía local.,train
pa4aKRZeSqs,23443cd7-e23c61b2.mp3,0.mp3,neutral,female,0.0,13665.0,de la fiscalía.,train
MuhCM1pquTY,64c8ae4a-5054bf41.mp3,0.mp3,neutral,male,0.0,12841.0,Se ha comenzado las negociaciones entre sindicatos y el Ministerio de Hacienda para acordar la subida salarial a los empleados públicos que recogerán los presupuestos. El Gobierno ha propuesto una subida del 8% en tres años.,test
rLaQBOMXk8s,b5eb3361-797b9b67.mp3,0.mp3,neutral,female,0.0,11000.0,"Salir en la foto o no salir, he ahí el primer gesto ante el calentamiento del planeta. Si buscan no encontrarán ni a Vladimir Putin ni a Xi Jinping ni al presidente indio Narendra Modi.",train
hxOO_zP9JpM,645acb6c-7faabd98.mp3,0.mp3,neutral,female,0.0,3921.0,Una de las noticias también de la tarde que simboliza el cambio,test
5XvpUKlqHHA,1f26814c-2860f4f5.mp3,0.mp3,neutral,female,441.0,4872.0,de la ciudad de México.,train
c335kQuHax8,8c07a853-06aaaa0b.mp3,0.mp3,neutral,female,0.0,10948.0,"Ya es oficialmente candidato para sustituir a la dimitida a listas. Rishi Sunak, ex ministro de finanzas y favorito entre los tories,",test
RSGf8gmSBUw,7c5607f6-191bd195.mp3,0.mp3,neutral,female,0.0,6246.0,de la selección.,train
6Gk8RkxXYeQ,7054ecdb-a09375b4.mp3,0.mp3,neutral,male,0.0,6131.0,La BBC llegó a informar de que la deportista estaba en paradero desconocido cuando su familia no podía contactar con ella.,train
fKJa9pmbK3g,9aff62d3-f42e98da.mp3,0.mp3,neutral,female,0.0,6533.0,Esas imágenes tienen conmocionado a un país que se acostó anoche con un intento de magnicidio contra la vicepresidenta.,train
Cu-_UajmCEk,d5f296dd-87adb0f7.mp3,0.mp3,neutral,male,0.0,2504.0,¿Por qué se vive más en el norte que en el sur?,train
BkQaqEo4nAk,e0fee5ef-36203bf1.mp3,0.mp3,neutral,female,0.0,7493.0,"Yandlecay y Demis Hasabis, los padrinos de los asistentes virtuales, traductores simultáneos, el reconocimiento de imágenes.",train
GLsqOotsX-Q,ad4423f5-303f4d32.mp3,0.mp3,neutral,female,0.0,5717.0,y en francia sigue faltando combustible en las gasolineras de gran parte del país los sindicatos mayoritarios,train
bp_u3qGch6g,0a447c75-0b15143d.mp3,0.mp3,neutral,female,0.0,12667.0,"La inflación se situó en agosto en el 10,5 por ciento, es una décima más de lo que se preveía. El dato es inferior al de julio por la bajada de los carburantes, pero de los precios han tirado sobre todo la electricidad.",train
L1iFiNDMdMA,b2b80a3e-2f95484a.mp3,0.mp3,neutral,female,0.0,13539.0,"¿Y qué piensan los jueces? En la adjudicatura hay preocupación porque se mantiene la parálisis y también la incertidumbre. Cristina Blach, algunas voces de hecho ya han mostrado su indignación ante lo que consideran una vuelta de tuerca.",train
Vv-JmYgHYOE,039fe8d4-571627d0.mp3,0.mp3,neutral,male,0.0,10999.0,"Hemos quedado con Lars, es el líder de un partido político danés pero esta entrevista no es con una persona, es con una inteligencia artificial y sólo puede atendernos a través del ordenador.",train
BoyF8LB5Uzw,22d1a895-ac7ced34.mp3,0.mp3,neutral,male,0.0,8904.0,de las ciudades de Ucrania más afectadas por los bombardeos de Rusia.,train
kwfpcIqQbHo,13970fb9-0985c565.mp3,0.mp3,neutral,female,0.0,5891.0,Le acompaña la sobriedad en el vestir y en el gesto rasgos que ha trasladado a su arquitectura.,test
PsU6VhU4O7Y,31595f76-1b1ee52a.mp3,0.mp3,neutral,female,0.0,13854.0,"Tres años investigando a Trump y al imperio inmobiliario que creó en Nueva York, y esta es la primera vez que logran llevar a juicio a sus negocios tras abandonar la Casa Blanca. Eso sí, los cargos penales pesan sobre la organización Trump, no sobre el expresidente.",train
wQvDZVDB45g,cde679ed-4f913581.mp3,0.mp3,neutral,male,0.0,11187.0,"Estados Unidos ha imputado a 13 personas, entre ellas supuestos agentes de inteligencia chinos, en una operación, dice, para combatir los intentos de China de imponer sus intereses en Estados Unidos y",train
G-FoElwgI1o,b69614a6-23a30e0d.mp3,0.mp3,neutral,male,0.0,11535.0,También el presidente español se ha referido desde Nueva York al anuncio de Putin. Pedro Sánchez ha condenado lo que considera al Mudena Guerrero una nueva violación de la legalidad internacional por parte de Rusia.,train
gT4QX0wz1Tc,cf6ead3b-4a371970.mp3,0.mp3,neutral,male,0.0,11966.0,"Y también en Estados Unidos, el expresidente Donald Trump está citado a declarar ante la Cámara de Representantes por el asalto al Capitolio. Lo ha decidido por unanimidad la propia comisión durante la última sesión que ha celebrado.",train
ZCUBgd7gRe8,f2b40b1b-59fe60dc.mp3,0.mp3,neutral,female,0.0,3751.0,Con el planeta entre las manos nos ha recibido esta mañana Luz Gavás.,train
wsdk_hizgiM,715c67fd-24034073.mp3,0.mp3,neutral,male,0.0,8427.0,"En México, desde el año pasado, el 12 de octubre se celebra oficialmente como el Día de la Nación Plurinacional, pero a pie de calle la gente lo sigue conociendo.",train
D1_m_sWzZ6A,cddbeebb-086c4790.mp3,0.mp3,neutral,male,0.0,8989.0,Una cena de estado ofrecida por el presidente alemán Walter Stenmeyen en honor a los Reyes ha cerrado esta primera jornada de don Felipe y doña Letizia en Berlín.,train
